expected_crop	source_type	file	resultType	gate	bestCrop	bestClass	is_real_field_photo	trigger_G5	trigger_G5b	trigger_G7a	trigger_uncertain	trigger_uncertain_gap	trigger_uncertain_second_crop	trigger_uncertain_entropy	trigger_uncertain_class_ratio	bestClassProb	bestCropTotal	secondCropTotal	otherLeaf	entropy	top1	top1_p	top2	top2_p	top3	top3_p
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_112.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9273602175309427	0.9274849788925774	5.986633964942604e-07	0.0725144223036054	0.37706077592839204	banana_healthy	0.9273602175309427	other_leaf	0.0725144223036054	banana_pestalotiopsis	0.00012078747731789122
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_118.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9352246229511587	0.935295843689087	0.0027139283617276504	0.06199022794151492	0.36317670981354255	banana_healthy	0.9352246229511587	other_leaf	0.06199022794151492	maize_healthy	0.002713928351744384
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_122.jpg	disease	G7g_confident	banana	banana_pestalotiopsis	True	False	False	False	False	False	False	False	False	0.9602489839602207	0.9608386831923496	4.4504118878168037e-07	0.03916084762510049	0.24625891657039167	banana_pestalotiopsis	0.9602489839602207	other_leaf	0.03916084762510049	banana_sigatoka	0.00041802890782936044
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_126.jpg	unsupported	G7a_crop_total	banana		True	False	False	True	False	False	False	False	False	0.0	0.8468986385427149	0.0031602144418708994	0.14994112519004782	0.6472373061610491	banana_healthy	0.8462667732916782	other_leaf	0.14994112519004782	maize_healthy	0.0031602138784541513
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_20260308_104152.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9978957399568082	0.9978963462926573	2.5878251157482258e-05	0.002077775438435139	0.021954580396603997	banana_healthy	0.9978957399568082	other_leaf	0.002077775438435139	maize_healthy	2.5878250202048325e-05
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_20260308_104530.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9976398715536039	0.9976398715545598	2.1226767857364066e-09	0.002360126320852119	0.02399765945820396	banana_healthy	0.9976398715536039	other_leaf	0.002360126320852119	maize_healthy	2.121720952594847e-09
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_20260308_104608.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.986656647078099	0.9866566590222141	2.6787974526300777e-09	0.013343338297041386	0.10222060187532676	banana_healthy	0.986656647078099	other_leaf	0.013343338297041386	banana_pestalotiopsis	1.1848796833035467e-08
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_20260308_104637.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9803876865450422	0.9804605784432432	0.0076397783606602775	0.011899640539760344	0.1588924538820695	banana_healthy	0.9803876865450422	other_leaf	0.011899640539760344	maize_healthy	0.007639778213904702
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_20260308_111755.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9341662408839756	0.9373604574049436	0.015085339894879018	0.047553783411474884	0.4193822592734132	banana_healthy	0.9341662408839756	other_leaf	0.047553783411474884	maize_healthy	0.015085100361641426
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_20260308_112410.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9992686462335688	0.9992686947810939	4.41566069717927e-08	0.0007312610603953593	0.008674834836116587	banana_healthy	0.9992686462335688	other_leaf	0.0007312610603953593	maize_healthy	4.4155655302716255e-08
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_25.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9342062893860918	0.9346036378690331	1.8340401001511118e-05	0.06537795528798601	0.35377512256126264	banana_healthy	0.9342062893860918	other_leaf	0.06537795528798601	banana_pestalotiopsis	0.00039707096860304404
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_28.jpg	other_leaf	G5b_other_leaf_floor	banana		True	False	True	False	False	False	False	False	False	0.0	0.831557344318711	0.0002409537623152209	0.16820170191183575	0.6576030353742022	banana_healthy	0.8315023034921543	other_leaf	0.16820170191183575	maize_healthy	0.00024095376124081091
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_29.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.968634974408111	0.9686391276487546	4.937658990027809e-08	0.03136082296631017	0.20125245592368554	banana_healthy	0.968634974408111	other_leaf	0.03136082296631017	banana_pestalotiopsis	4.150306576303429e-06
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_33.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9080863937359002	0.9107764900046567	0.0009834633731620334	0.08824001222675186	0.46905229394985576	banana_healthy	0.9080863937359002	other_leaf	0.08824001222675186	banana_pestalotiopsis	0.0025267668934828426
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_49.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9920876559448769	0.9920945926946947	5.738867587375054e-06	0.007899668435785807	0.06675992333802604	banana_healthy	0.9920876559448769	other_leaf	0.007899668435785807	banana_pestalotiopsis	6.932507759051477e-06
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_5.jpg	disease	G5_preserve_focus_crop	beans	beans_angular_leaf_spot	True	True	False	False	False	False	False	False	False	0.16611840375214224	0.16611840375214224	0.13083723459644675	0.5853457299718176	1.867972448291112	other_leaf	0.5853457299718176	beans_angular_leaf_spot	0.15037753759683165	banana_healthy	0.10732400227268477
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_6.jpg	other_leaf	G5b_other_leaf_floor	banana		True	False	True	False	False	False	False	False	False	0.0	0.7153359822161549	0.010982566702308022	0.27338132577641655	1.9602553412986776	banana_healthy	0.38667463470112223	other_leaf	0.27338132577641655	banana_cordana	0.2455928059208561
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_60.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.8774690722094914	0.8804055629311808	0.00040774536817782606	0.11918668344115006	0.5606650722214596	banana_healthy	0.8774690722094914	other_leaf	0.11918668344115006	banana_pestalotiopsis	0.002919628385292748
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_67.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9131728117711219	0.9136148266420419	1.5646434397795307e-06	0.08638355146895381	0.4298432601813163	banana_healthy	0.9131728117711219	other_leaf	0.08638355146895381	banana_pestalotiopsis	0.0004396867516138012
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_84.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.8797454348429712	0.8930159827811803	4.5174028715484083e-05	0.10693884042052529	0.5913739013978362	banana_healthy	0.8797454348429712	other_leaf	0.10693884042052529	banana_pestalotiopsis	0.01322183856997253
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_86.jpg	other_leaf	G5b_other_leaf_floor	banana		True	False	True	False	False	False	False	False	False	0.0	0.8438371222869544	0.004337855728592028	0.15182488233583621	0.6902260677849411	banana_healthy	0.8398785960110687	other_leaf	0.15182488233583621	maize_healthy	0.0043378553679229975
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_96.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9670202356188629	0.9675103170582056	4.871811836961234e-06	0.03248481088280253	0.2128718149705799	banana_healthy	0.9670202356188629	other_leaf	0.03248481088280253	banana_pestalotiopsis	0.0004898182774295495
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_98.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.8850921699510147	0.8851060145154963	1.4834422342340913e-06	0.11489250201056958	0.5147710887358047	banana_healthy	0.8850921699510147	other_leaf	0.11489250201056958	banana_pestalotiopsis	1.381032275803311e-05
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_fresh10.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9447886827051905	0.9448669831303019	1.7946632893505502e-06	0.05513122218409161	0.3090338466823583	banana_healthy	0.9447886827051905	other_leaf	0.05513122218409161	banana_pestalotiopsis	7.584021667042877e-05
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_fresh105.jpg	other_leaf	G5b_other_leaf_floor	banana		True	False	True	False	False	False	False	False	False	0.0	0.845425880993463	0.00010652667293913043	0.1544673468812174	0.6225997333676193	banana_healthy	0.8454177223301046	other_leaf	0.1544673468812174	maize_healthy	0.00010652662819927484
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_fresh12.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9349577429586522	0.9351215628477021	9.522640660520078e-05	0.06478321033935616	0.34984626525709844	banana_healthy	0.9349577429586522	other_leaf	0.06478321033935616	banana_pestalotiopsis	0.00016145553452069937
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_fresh17.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9752793251589318	0.9755980675202337	0.0010576183559128569	0.02334417281726065	0.1760909592348361	banana_healthy	0.9752793251589318	other_leaf	0.02334417281726065	maize_healthy	0.0010576179664973293
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_fresh19.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9538628596551563	0.9540253591164259	0.0008904482015612072	0.04508419160902752	0.27765398231070415	banana_healthy	0.9538628596551563	other_leaf	0.04508419160902752	maize_healthy	0.0008904481982984149
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_fresh23.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9998041260091048	0.9998041665250987	5.562279051848035e-07	0.00019527723116482778	0.0027014246283975103	banana_healthy	0.9998041260091048	other_leaf	0.00019527723116482778	maize_healthy	5.562269553957629e-07
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_fresh31.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9612598496050088	0.9612606497703663	5.650150929616457e-07	0.038738785212540316	0.23650924104534743	banana_healthy	0.9612598496050088	other_leaf	0.038738785212540316	banana_pestalotiopsis	8.001581001966441e-07
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_fresh35.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9430369314063917	0.9442045642698595	0.017037980273303357	0.03875743236518372	0.373340281744796	banana_healthy	0.9430369314063917	other_leaf	0.03875743236518372	maize_healthy	0.017037979668594345
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_fresh36.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9173826573020277	0.9177606736393812	1.0709292643960838e-05	0.08222861666507697	0.4149731462458365	banana_healthy	0.9173826573020277	other_leaf	0.08222861666507697	banana_pestalotiopsis	0.00037783088422527477
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_fresh54.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9998701225789988	0.999870126492592	4.948134566809815e-09	0.00012986855737418814	0.0018643328100695223	banana_healthy	0.9998701225789988	other_leaf	0.00012986855737418814	maize_healthy	4.947185083914048e-09
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_fresh57.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9996442977402249	0.9996443408930791	2.10973497490674e-07	0.0003554481315230139	0.004591605665286671	banana_healthy	0.9996442977402249	other_leaf	0.0003554481315230139	maize_healthy	2.1097254707382548e-07
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_fresh62.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9997178592263931	0.9997178723787589	9.320034653212122e-08	0.00028203441879036194	0.003735254433618429	banana_healthy	0.9997178592263931	other_leaf	0.00028203441879036194	maize_healthy	9.319939639764845e-08
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_fresh64.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9299905360920443	0.935451539422474	0.004830058910541888	0.05949189260408231	0.423314927839645	banana_healthy	0.9299905360920443	other_leaf	0.05949189260408231	banana_pestalotiopsis	0.00502168009675211
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_fresh8.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.8938587612562147	0.8938630448020012	1.8138816008090422e-05	0.10611449930035106	0.4885794351265926	banana_healthy	0.8938587612562147	other_leaf	0.10611449930035106	beans_healthy	1.2635946008080641e-05
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_fresh85.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9999032405113147	0.9999032407737382	2.925145687479342e-09	9.675629921431802e-05	0.0014299861025141708	banana_healthy	0.9999032405113147	other_leaf	9.675629921431802e-05	maize_healthy	2.924196367089232e-09
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_fresh88.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.8525655423366165	0.8531972781042366	0.0009733910186285696	0.14573540246949895	0.6190357838716644	banana_healthy	0.8525655423366165	other_leaf	0.14573540246949895	maize_healthy	0.000973390907413217
banana	raw_photo-like	datasets\holdout_farmer_style\banana_healthy\banana_health_leaf_fresh96.jpg	healthy	G7g_confident	banana	banana_healthy	True	False	False	False	False	False	False	False	False	0.9753523595498576	0.9753523713551531	5.366611935333569e-07	0.024647090610059957	0.16680429107147726	banana_healthy	0.9753523595498576	other_leaf	0.024647090610059957	maize_healthy	5.366602068316189e-07
beans	raw_photo-like	datasets\holdout_farmer_style\beans_healthy\bean_train_healthy_train.0.jpg	healthy	G7g_confident	beans	beans_healthy	True	False	False	False	False	False	False	False	False	0.8020711280748939	0.8021108445513624	0.0005997382699439022	0.19728941717547602	0.7241963430745262	beans_healthy	0.8020711280748939	other_leaf	0.19728941717547602	potato_healthy	0.0005997263013271221
